feature,category,mean_pd,mean_healthy,median_pd,median_healthy,mannwhitney_u,p_mannwhitney,welch_t,p_welch,cohens_d,abs_cohens_d,cliffs_delta,abs_cliffs_delta,q_mannwhitney,q_welch,subject_level_std,subject_level_unique_count,subject_level_missing_count,is_constant,is_near_constant,q_mannwhitney_scientific,q_welch_scientific
tqwt_TKEO_std_dec_5,TQWT,0.0001275838227177305,0.0003779976354166667,2.5616666666666668e-05,6.884999999999999e-05,4216.0,0.00035313259097417957,-1.2485480888554066,0.21619266709012597,-0.28143177063945124,0.28143177063945124,-0.2992021276595745,0.2992021276595745,0.000987195942054212,0.3379976832677229,0.0008929250605648288,251,0,False,False,9.872e-04,3.380e-01
mean_Log_energy,Other,9.769521808510637,10.0176171875,9.858133333333333,10.075866666666666,4217.0,0.00035582144382482903,-4.148114524203575,5.562770938774731e-05,-0.5115801905148079,0.5115801905148079,-0.2990359042553192,0.2990359042553192,0.0009910286139121164,0.00035753878170586304,0.4949551877784423,252,0,False,False,9.910e-04,3.575e-04
app_LT_entropy_log_3_coef,Wavelet,201.9801624113475,204.0702125,202.98775,205.8682,4224.0,0.00037517965064673366,-2.260173765722173,0.02543893126696644,-0.29563156150400693,0.29563156150400693,-0.2978723404255319,0.2978723404255319,0.0010410889198758072,0.05512990291861315,7.100194666396029,252,0,False,False,1.041e-03,5.513e-02
tqwt_TKEO_mean_dec_27,TQWT,0.29447206569148937,0.06312260848958334,0.0050455,0.00040065,7801.0,0.00039551887030591813,2.996436246512425,0.0030437635811025824,0.2639206140103439,0.2639206140103439,0.2967087765957447,0.2967087765957447,0.001093493347316362,0.008769770930992881,0.878890019549485,252,0,False,False,1.093e-03,8.770e-03
tqwt_minValue_dec_5,TQWT,-0.03781808423758866,-0.055152940624999994,-0.02915183333333333,-0.04731233333333334,7799.0,0.00040151659474147377,2.435440846238875,0.017118929978140796,0.445305361664647,0.445305361664647,0.29637632978723405,0.29637632978723405,0.0011060090814856713,0.04035559668828175,0.03950061543458402,252,0,False,False,1.106e-03,4.036e-02
det_LT_entropy_log_3_coef,Wavelet,-401.49599459219854,-430.8029234375,-414.6734166666667,-431.13546666666673,7795.0,0.00041376779836257396,3.9958286338031006,0.0001013500195598409,0.49817203301669905,0.49817203301669905,0.2957114361702128,0.2957114361702128,0.0011355962933162615,0.00043177582104065714,59.967573934539,252,0,False,False,1.136e-03,4.318e-04
app_LT_entropy_log_2_coef,Wavelet,281.84836028368795,285.2444234375,283.52225,288.2232333333333,4243.0,0.0004328007454500581,-2.2189482254300885,0.028105907696829188,-0.28378153628969366,0.28378153628969366,-0.2947140957446808,0.2947140957446808,0.0011835133111943407,0.060387550251473,12.010904904413492,252,0,False,False,1.184e-03,6.039e-02
app_TKEO_std_1_coef,Other,9297.073179166668,13492.10492552083,8258.139,11559.139149999999,4246.0,0.0004426208299066317,-2.563489258745087,0.012482226320210135,-0.5298046343588012,0.5298046343588012,-0.2942154255319149,0.2942154255319149,0.0012059813916296632,0.030978990735307004,8095.221597805525,252,0,False,False,1.206e-03,3.098e-02
std_3rd_delta_delta,Delta / Delta-delta,0.02723802570921986,0.021440973958333335,0.023308666666666665,0.0213255,7785.0,0.00044594014139673414,5.935307277513362,1.0272100247420714e-08,0.6014377090178675,0.6014377090178675,0.29404920212765956,0.29404920212765956,0.0012106389398207369,2.207034110302965e-07,0.009926409969086253,252,0,False,False,1.211e-03,2.207e-07
std_MFCC_9th_coef,MFCC,0.28469011524822696,0.25177505208333334,0.2709283333333333,0.24522666666666665,7783.0,0.00045264857810981625,3.864270389866469,0.00017846925660970067,0.5216429760143779,0.5216429760143779,0.2937167553191489,0.2937167553191489,0.0012244306861100066,0.0006677058754750991,0.06446033007137981,252,0,False,False,1.224e-03,6.677e-04
f2,Formant / Bandwidth,1209.902475351064,1304.27515686875,1192.3064013333333,1273.4137548333333,4255.0,0.0004733432481988608,-3.7650496151795285,0.0002955305182980919,-0.6144197475287889,0.6144197475287889,-0.292719414893617,0.292719414893617,0.001275821228120227,0.0010482969328309676,158.40476961317108,252,0,False,False,1.276e-03,1.048e-03
tqwt_minValue_dec_1,TQWT,-0.0381121475,-0.05084500729166666,-0.03236616666666667,-0.04889966666666666,7766.0,0.0005135934441320312,3.3278741558423874,0.0011921274061610027,0.4800259385941509,0.4800259385941509,0.2908909574468085,0.2908909574468085,0.001379365249954598,0.003644226867614122,0.026994966592865523,252,0,False,False,1.379e-03,3.644e-03
std_3rd_delta,Delta / Delta-delta,0.05743944680851063,0.045794786458333334,0.04992116666666667,0.04484916666666667,7758.0,0.000544846011285875,5.77324109930446,2.4734789366647808e-08,0.5940243985758646,0.5940243985758646,0.28956117021276595,0.28956117021276595,0.0014580932401671814,4.650140400929788e-07,0.020172241969243155,252,0,False,False,1.458e-03,4.650e-07
det_LT_entropy_shannon_3_coef,Wavelet,0.36322478173758865,0.09610472760416666,0.02796486666666667,0.01585335,7754.0,0.0005611283584721869,2.208233323041294,0.029511444360935255,0.33647331747134074,0.33647331747134074,0.2888962765957447,0.2888962765957447,0.0014963422892591651,0.06286857268958446,0.7992280993454524,252,0,False,False,1.496e-03,6.287e-02
std_0th_delta,Delta / Delta-delta,0.1146185460992908,0.09189484895833333,0.09930833333333333,0.08794466666666667,7753.0,0.0005652678138597596,4.041780505678702,7.47023286564961e-05,0.43874364873112925,0.43874364873112925,0.28873005319148937,0.28873005319148937,0.0015020544029064988,0.00040213835986898776,0.05252641621365371,251,0,False,False,1.502e-03,4.021e-04
tqwt_entropy_log_dec_33,TQWT,-3655.3302416666666,-3198.799155729167,-3761.24265,-3288.8530833333334,4284.0,0.0005864034375347527,-3.7262156969777007,0.0003104324370567451,-0.5403727694870089,0.5403727694870089,-0.2878989361702128,0.2878989361702128,0.0015527302289652606,0.0010959868200313254,864.6311079543106,252,0,False,False,1.553e-03,1.096e-03
tqwt_minValue_dec_36,TQWT,-0.20787608168439714,-0.2919147869791667,-0.07568783333333333,-0.19086983333333335,7743.0,0.0006082714296924287,1.7515000232189217,0.08286795163657915,0.26374667628314735,0.26374667628314735,0.28706781914893614,0.28706781914893614,0.0015993710319185538,0.15273700889879294,0.31946844072994324,252,0,False,False,1.599e-03,1.527e-01
tqwt_kurtosisValue_dec_13,TQWT,3.963100354609929,3.0912494791666667,3.2447833333333334,2.7864,7743.0,0.0006082714296924287,2.9411469153089143,0.0035800749276919228,0.28887867647662513,0.28887867647662513,0.28706781914893614,0.28706781914893614,0.0015993710319185538,0.009971171650460466,3.0299119987135836,252,0,False,False,1.599e-03,9.971e-03
VFER_SNR_TKEO,Other,112.33408838652484,74.73941302083334,78.02796666666666,38.06663333333333,7734.0,0.0006495574003171757,2.439814037049571,0.016111011904588867,0.3298981695614826,0.3298981695614826,0.2855718085106383,0.2855718085106383,0.001701976184803192,0.038219182814671376,114.67886308413287,252,0,False,False,1.702e-03,3.822e-02
tqwt_entropy_log_dec_20,TQWT,-19869.299923138296,-16697.095441145837,-18206.186016666667,-15949.608133333333,4302.0,0.0006687306938933974,-4.536407930165042,9.967338689893066e-06,-0.5047630348635207,0.5047630348635207,-0.284906914893617,0.284906914893617,0.001746130145166093,8.059611499784501e-05,6410.03975049965,252,0,False,False,1.746e-03,8.060e-05
GNE_SNR_SEO,Nonlinear,1533976.7400088653,1666559.1660197915,1537050.200333333,1680891.945,4313.0,0.0007242043749200322,-3.5533453665488834,0.0005578606157580871,-0.506105960757927,0.506105960757927,-0.2830784574468085,0.2830784574468085,0.0018844349132867274,0.0018562441727879712,267230.0420958209,252,0,False,False,1.884e-03,1.856e-03
mean_MFCC_0th_coef,MFCC,14.687892021276594,15.675405729166666,14.768866666666668,15.931983333333333,4318.0,0.0007508073607497265,-3.566593352550775,0.0005076487971613907,-0.4720174570029813,0.4720174570029813,-0.2822473404255319,0.2822473404255319,0.0019469211561510148,0.001704249533327526,2.127666396592989,252,0,False,False,1.947e-03,1.704e-03
tqwt_energy_dec_21,TQWT,0.04175916578014184,0.026079045937500003,0.03177233333333333,0.0207735,7713.0,0.0007562356895978828,3.743136124546863,0.00023877348671510841,0.4163174497868036,0.4163174497868036,0.2820811170212766,0.2820811170212766,0.0019542585518130856,0.0008698356480230168,0.03812992704606898,252,0,False,False,1.954e-03,8.698e-04
tqwt_minValue_dec_35,TQWT,-0.07806768728723405,-0.13067845104166667,-0.03561893333333333,-0.07283333333333333,7710.0,0.0007727401163591413,2.4127191561420998,0.017996198788440363,0.4160517836019027,0.4160517836019027,0.28158244680851063,0.28158244680851063,0.0019900704366509394,0.04189827086348964,0.12801461444217407,252,0,False,False,1.990e-03,4.190e-02
tqwt_TKEO_mean_dec_26,TQWT,0.3150905989716312,0.21070386734375,0.079239545,0.005492278333333333,7704.0,0.0008067567413909663,1.4110828680705232,0.1606836825093117,0.18915678211172213,0.18915678211172213,0.28058510638297873,0.28058510638297873,0.0020705838550375655,0.26615446970705375,0.5515335528348231,252,0,False,False,2.071e-03,2.662e-01
tqwt_stdValue_dec_26,TQWT,0.30031890265957445,0.19954280677083333,0.21380833333333332,0.0693965,7700.0,0.0008302008992711541,2.5168345978153774,0.01315456252347018,0.34492644541603323,0.34492644541603323,0.27992021276595747,0.27992021276595747,0.0021235070620813194,0.03232755234526005,0.2942927823072876,252,0,False,False,2.124e-03,3.233e-02
tqwt_maxValue_dec_36,TQWT,0.2016421235992908,0.2960534739583333,0.057289999999999994,0.19474066666666667,4339.0,0.0008727549923190299,-1.8451219573447284,0.06801405523413581,-0.28334669577774824,0.28334669577774824,-0.2787566489361702,0.2787566489361702,0.00222478560753868,0.12998014208664746,0.3344106425254753,252,0,False,False,2.225e-03,1.300e-01
tqwt_entropy_log_dec_4,TQWT,-1030876.1796488476,-939994.0371083333,-1013265.2716833332,-927272.4822,4353.0,0.0009639941170711576,-4.1506156901188485,4.862621730949902e-05,-0.45332465497952973,0.45332465497952973,-0.27642952127659576,0.27642952127659576,0.00244906613526186,0.00032076241593634444,203562.84882487037,252,0,False,False,2.449e-03,3.208e-04
std_delta_delta_0th,Delta / Delta-delta,0.0488947304964539,0.03995853125,0.044981999999999994,0.037802333333333334,7674.0,0.0009986659461388829,4.0014910636173555,9.07537241529703e-05,0.4541327452767458,0.4541327452767458,0.2755984042553192,0.2755984042553192,0.002528608725577239,0.00042593881752011947,0.019981523102260687,252,0,False,False,2.529e-03,4.259e-04
det_LT_entropy_log_4_coef,Wavelet,-230.84343457446812,-246.9734625,-239.58078333333333,-254.36466666666666,7658.0,0.0011175251310817065,3.0145775915879347,0.0031037562107187593,0.4011744480868193,0.4011744480868193,0.27293882978723405,0.27293882978723405,0.002820063418031689,0.008874618518861243,40.65795745562928,252,0,False,False,2.820e-03,8.875e-03
tqwt_TKEO_std_dec_36,TQWT,0.02756122809219858,0.04201527005208333,0.0012282383333333334,0.007568573333333333,4376.0,0.0011332691020971878,-1.0124937589167837,0.31378473537587026,-0.15591268801503055,0.15591268801503055,-0.2726063829787234,0.2726063829787234,0.0028502286447394153,0.45291002111833867,0.09255148220967142,252,0,False,False,2.850e-03,4.529e-01
Ed2_3_coef,Wavelet,9.57639276595745e-05,0.00010705540625,8.285e-07,4.3900000000000005e-07,7654.5,0.0011452039970703955,-0.15287091507210002,0.8789043372268198,-0.029101662924561823,0.029101662924561823,0.27235704787234044,0.27235704787234044,0.0028706446859897913,0.9335255107267917,0.00038648964539507056,249,0,False,False,2.871e-03,9.335e-01
tqwt_minValue_dec_17,TQWT,-0.5648518450354609,-0.7006351041666666,-0.5000333333333333,-0.7811683333333332,7648.0,0.0011983174835844448,3.290505909012007,0.0012339790330544757,0.3994104250042142,0.3994104250042142,0.2712765957446808,0.2712765957446808,0.002993803148357151,0.0037568916309998614,0.3437270452153111,252,0,False,False,2.994e-03,3.757e-03
tqwt_energy_dec_6,TQWT,0.0005284122104609928,0.0018282982291666669,0.00017038,0.000405425,4385.0,0.0012066841619439537,-1.6262727265404733,0.10878522123862398,-0.39021825339037036,0.39021825339037036,-0.2711103723404255,0.2711103723404255,0.0030047234760988513,0.19113665040057298,0.0033658305622442626,251,0,False,False,3.005e-03,1.911e-01
det_LT_entropy_log_5_coef,Wavelet,-182.44845212765958,-194.7608140625,-188.97508333333332,-200.12518333333333,7637.0,0.0012933997821952042,2.7666082177453597,0.006568474678221927,0.38149846846821484,0.38149846846821484,0.26944813829787234,0.26944813829787234,0.003210021901685787,0.01727095439868143,32.58905580614042,252,0,False,False,3.210e-03,1.727e-02
tqwt_maxValue_dec_17,TQWT,0.5644771464539007,0.7016024479166667,0.5046916666666666,0.7706733333333333,4402.0,0.001357482438641458,-3.314045236134479,0.001142514623437304,-0.4034163422099345,0.4034163422099345,-0.2682845744680851,0.2682845744680851,0.003357982874534133,0.00350682039520348,0.3437798151124321,252,0,False,False,3.358e-03,3.507e-03
tqwt_maxValue_dec_2,TQWT,0.023374633014184396,0.030463095833333332,0.020207533333333333,0.02890483333333333,4407.0,0.0014050351780647162,-2.609524032926483,0.010478290521359608,-0.4012758703555436,0.4012758703555436,-0.2674534574468085,0.2674534574468085,0.0034642178816546446,0.026530890478324663,0.01786306573867208,252,0,False,False,3.464e-03,2.653e-02
tqwt_energy_dec_9,TQWT,0.0015643117021276595,0.0032868975520833335,0.00085427,0.0015502516666666666,4411.0,0.0014441781183331356,-2.3577324460478786,0.021281919458152544,-0.5195433892822612,0.5195433892822612,-0.2667885638297872,0.2667885638297872,0.003549091323485353,0.048060070367960096,0.003386445185482601,252,0,False,False,3.549e-03,4.806e-02
tqwt_minValue_dec_34,TQWT,-0.07861450166666666,-0.13666333177083334,-0.04062216666666667,-0.07056683333333333,7608.0,0.001578439698328532,2.4195724789316904,0.017876932519652156,0.45139173996762566,0.45139173996762566,0.2646276595744681,0.2646276595744681,0.003866406036296599,0.04178391745246933,0.13055676225291413,252,0,False,False,3.866e-03,4.178e-02
Ed_3_coef,Wavelet,0.0021728059078014185,0.0034499864583333335,2.1533333333333333e-05,1.1255e-05,7606.0,0.0016000836662900424,-0.4396081202362697,0.6615611093780878,-0.09125802652949389,0.09125802652949389,0.26429521276595747,0.26429521276595747,0.003906697782630234,0.7713084562051504,0.013950701948391622,251,0,False,False,3.907e-03,7.713e-01
tqwt_TKEO_std_dec_35,TQWT,0.004309158012411347,0.011128130052083332,0.00030769833333333334,0.0011642216666666668,4430.0,0.0016442033864528865,-1.8970719607640998,0.06142324125101481,-0.3433950703940964,0.3433950703940964,-0.26363031914893614,0.26363031914893614,0.004001427011691167,0.11966393114187342,0.020000031521990414,252,0,False,False,4.001e-03,1.197e-01
tqwt_kurtosisValue_dec_21,TQWT,2.366762765957447,2.1054395833333333,2.2366833333333336,2.0972833333333334,7598.0,0.0016894366928457637,3.258755752794378,0.001371633836036911,0.39606937814328813,0.39606937814328813,0.2629654255319149,0.2629654255319149,0.00409824642909682,0.0040931295424593535,0.6669396793436599,252,0,False,False,4.098e-03,4.093e-03
apq3Shimmer,Shimmer,0.03607422329432623,0.029462135416666667,0.031876666666666664,0.02326333333333333,7591.5,0.0017653848125762657,2.37786338276448,0.019149035365296538,0.34339904243343056,0.34339904243343056,0.2618849734042553,0.2618849734042553,0.004255030061081255,0.04395880137095701,0.019393021305727412,251,0,False,False,4.255e-03,4.396e-02
tqwt_minValue_dec_2,TQWT,-0.023193926843971632,-0.0302536484375,-0.01982216666666667,-0.027334666666666667,7591.5,0.0017653848125762657,2.478021395386316,0.01497490939785956,0.3905358734661191,0.3905358734661191,0.2618849734042553,0.2618849734042553,0.004255030061081255,0.035863477284045826,0.018265484335051523,251,0,False,False,4.255e-03,3.586e-02
ddaShimmer,Shimmer,0.10822272274822695,0.08838593749999998,0.09562666666666667,0.06979,7591.0,0.0017713588760361137,2.377941120965886,0.01914520008247505,0.34340996337253243,0.34340996337253243,0.26180186170212766,0.26180186170212766,0.0042557887373136025,0.04395880137095701,0.05817878432096385,252,0,False,False,4.256e-03,4.396e-02
std_MFCC_0th_coef,MFCC,0.9507765425531916,0.7417602604166667,0.8033483333333334,0.7158466666666667,7589.0,0.0017954271437052103,3.923394526782525,0.00011293643124554338,0.3712988417855977,0.3712988417855977,0.261469414893617,0.261469414893617,0.004299876471548784,0.0004615662842209164,0.568027926298161,252,0,False,False,4.300e-03,4.616e-04
det_LT_entropy_shannon_4_coef,Wavelet,0.1836089730496454,-0.22188454947916664,0.079375,0.03944416666666667,7586.0,0.001832093561260601,1.34256781008224,0.1837308675271007,0.2809317045110599,0.2809317045110599,0.2609707446808511,0.2609707446808511,0.004373759866882451,0.29713034920511766,1.4484434094582428,252,0,False,False,4.374e-03,2.971e-01
std_2nd_delta,Delta / Delta-delta,0.06187812411347517,0.05317029166666667,0.05684466666666667,0.04761700000000001,7578.0,0.0019332603366699341,3.4746743282022337,0.0006787499318660281,0.4410593099405523,0.4410593099405523,0.2596409574468085,0.2596409574468085,0.004600670168277818,0.002219217168535883,0.020026459242586385,252,0,False,False,4.601e-03,2.219e-03
GNE_NSR_SEO,Nonlinear,3.0182826241134753,3.03103125,3.0207499999999996,3.0355499999999997,4459.0,0.001998994219927025,-2.38733806470298,0.0190990906685972,-0.3966096159821964,0.3966096159821964,-0.2588098404255319,0.2588098404255319,0.004742093543801649,0.04395880137095701,0.032493557622828045,237,0,False,False,4.742e-03,4.396e-02
mean_0th_delta,Delta / Delta-delta,-0.004717744804964538,-0.0015244060416666665,-0.0035472683333333333,-0.0010420383333333335,4462.0,0.002039533579264325,-2.961109907955093,0.0034494139387619546,-0.33110417538752823,0.33110417538752823,-0.25831117021276595,0.25831117021276595,0.004823047961027586,0.009642971308360558,0.00970620960168668,252,0,False,False,4.823e-03,9.643e-03
